report_id,days_policy_to_claim,claim_amount,sum_insured,claim_count_1y,was_investigated,policy_count,label
R2961,84,6630.220418594457,200000,1,0,1,1
R2962,81,19876.340617576356,50000,1,1,4,1
R2963,768,16716.7905730944,200000,2,0,4,0
R2964,388,19499.194011435335,500000,2,0,2,1
R2965,241,34717.0889836189,50000,0,0,1,1
R2966,259,21776.9804579024,50000,1,0,3,0
R2967,165,12053.40815854196,100000,1,0,3,1
R2968,587,12886.800894534317,100000,2,0,1,0
R2969,137,25951.311859137684,100000,1,0,1,1
R2970,95,32986.93290993424,200000,1,1,1,1
R2971,35,22819.1802075105,50000,3,0,2,1
R2972,308,26887.127445547696,200000,0,0,4,1
R2973,265,26097.37723336705,50000,1,0,4,0
R2974,97,34190.64413357521,500000,2,0,2,0
R2975,5,1000.0,200000,2,0,3,1
R2976,365,26672.189393045282,50000,3,0,2,1
R2977,2,29837.360439035638,100000,0,0,1,0
R2978,243,6612.762938644266,100000,0,0,4,1
R2979,703,11143.31815993584,500000,1,0,4,0
R2980,115,11492.172513718466,200000,0,1,2,1
R2981,53,12712.098036226165,50000,3,0,4,1
R2982,244,15182.82949064474,100000,0,0,2,1
R2983,339,22426.028130549414,50000,5,0,4,1
R2984,158,28656.746511673697,200000,0,0,2,0
R2985,682,30813.169577685367,100000,1,0,1,1
R2986,10,11621.769388322182,500000,0,0,2,1
R2987,140,11552.970012970172,500000,1,1,4,1
R2988,253,33158.21840016223,200000,1,0,2,1
R2989,397,26467.439354186445,200000,2,0,2,0
R2990,39,20828.64841868996,50000,1,0,4,1
R2991,321,24733.366755549672,500000,5,0,1,1
R2992,160,19701.962181485593,200000,0,0,2,0
R2993,101,25245.846830476148,200000,1,0,3,0
R2994,28,16639.333034942596,500000,1,0,3,1
R2995,400,22688.049344392308,50000,0,0,1,0
R2996,34,4894.539496305037,50000,1,0,1,0
R2997,74,13122.15705174569,500000,2,0,4,0
R2998,68,13229.888232096564,500000,0,0,4,0
R2999,410,16256.09966793086,500000,1,0,2,1
R3000,223,10734.86745220252,500000,0,0,1,0
R3001,318,14664.563741769183,500000,1,0,2,0
R3002,57,4855.859376018794,200000,0,0,4,1
R3003,196,25487.004763949004,100000,0,0,2,0
R3004,169,19174.864810886054,500000,2,0,2,1
R3005,357,2947.923922239832,100000,1,0,2,1
R3006,473,11651.70089453327,50000,0,0,1,0
R3007,2,23366.01427562167,200000,0,0,3,1
R3008,224,14569.780536142103,100000,1,0,1,1
R3009,10,13030.585398619034,50000,1,0,2,1
R3010,159,19254.073229919235,50000,2,0,4,1
R3011,67,23435.975351782163,50000,1,0,3,1
R3012,73,5636.475429608394,500000,0,0,2,0
R3013,87,25501.284812178794,200000,0,0,2,0
R3014,194,11997.067183926232,50000,1,0,4,0
R3015,81,19820.72031750201,500000,0,0,2,1
R3016,263,19645.798593084906,100000,1,0,2,1
R3017,103,14729.33881760226,200000,2,0,3,0
R3018,14,9763.402538692855,100000,0,0,1,1
R3019,306,17143.134519077365,100000,1,0,4,1
R3020,67,36253.30309075195,500000,0,0,4,0
R3021,113,6383.249695363691,100000,1,0,4,0
R3022,231,36923.13019104875,200000,0,0,1,0
R3023,80,17402.788289234675,100000,1,0,1,0
R3024,11,20353.714170886393,500000,0,0,3,1
R3025,93,9132.891886152727,50000,1,0,3,0
R3026,578,12287.305833225191,500000,1,0,4,0
R3027,205,14970.90349961981,50000,0,1,1,1
R3028,222,9543.050291220878,100000,0,1,3,1
R3029,200,17910.820426291284,50000,0,0,2,1
R3030,44,15929.841081932289,500000,0,0,1,1
R3031,108,38507.81142435734,500000,2,0,2,1
R3032,278,8340.25814319539,200000,2,0,3,0
R3033,21,21026.90516748587,200000,1,0,2,1
R3034,65,22478.46281901825,50000,0,0,3,0
R3035,64,9296.794513481625,50000,2,0,4,0
R3036,113,26868.274954528384,200000,1,0,4,0
R3037,786,16016.72987118372,100000,0,0,4,1
R3038,13,1000.0,200000,1,0,1,1
R3039,146,26598.49612104565,100000,1,0,1,0
R3040,39,8830.591158976362,50000,1,0,4,1
R3041,705,9522.250538609009,50000,1,0,1,0
R3042,24,26879.02082892398,500000,0,0,3,1
R3043,103,16528.385175815503,500000,0,0,2,0
R3044,267,29177.721505515,100000,1,0,3,1
R3045,243,32101.66095365319,100000,1,0,4,1
R3046,109,13550.715396777021,200000,1,1,2,1
R3047,85,27932.624959550307,100000,1,0,3,1
R3048,101,12445.391986071181,50000,1,0,2,0
R3049,61,42331.159171321764,50000,2,0,1,1
R3050,45,13070.42995468785,50000,2,0,2,1
R3051,131,30260.87440960004,500000,1,0,2,1
R3052,62,28437.900258815756,100000,1,0,4,0
R3053,67,23160.878221089337,100000,2,0,1,0
R3054,213,13294.568385833169,500000,0,0,3,0
R3055,691,18486.025080585907,500000,0,0,4,1
R3056,185,1000.0,500000,1,0,2,1
R3057,16,22244.200383822503,50000,1,0,3,1
R3058,15,23496.15331028385,100000,0,0,2,1
R3059,604,21334.994190613714,200000,1,0,2,1
R3060,70,1000.0,200000,0,0,3,1
R3061,19,7343.635549101889,100000,1,0,2,1
R3062,182,12519.090171513373,100000,0,0,2,0
R3063,195,22916.58933189046,500000,0,0,3,1
R3064,209,22893.389056429845,500000,2,1,3,1
R3065,62,18297.76208028821,50000,0,0,4,0
R3066,3,26352.45536603957,500000,2,0,3,1
R3067,670,9737.576246971,100000,1,0,4,1
R3068,57,26102.350056939962,50000,0,0,3,0
R3069,225,24747.421048398908,200000,4,0,4,1
R3070,245,23775.547328379107,100000,1,0,4,1
R3071,188,18179.595689143443,200000,0,0,2,1
R3072,75,38307.43824831262,100000,1,0,1,1
R3073,63,24931.956884898787,100000,0,0,3,0
R3074,182,10316.64136746441,50000,1,0,3,0
R3075,402,22483.05475735984,50000,1,0,2,0
R3076,586,27524.833770742185,500000,1,1,1,1
R3077,22,14118.914010756904,100000,1,1,1,1
R3078,33,30892.72246931099,100000,2,1,3,1
R3079,579,23820.337057160108,50000,0,0,3,1
R3080,266,1000.0,200000,0,0,4,0
R3081,429,22996.719773379264,500000,1,0,1,1
R3082,45,15939.708455872846,100000,0,0,1,1
R3083,177,25371.79814541736,50000,2,0,4,1
R3084,241,29442.14840251814,100000,1,1,4,0
R3085,227,21951.62047141818,50000,1,0,3,0
R3086,104,36652.52233944695,500000,0,0,1,0
R3087,3,18212.931154365044,200000,0,1,2,1
R3088,174,26248.178230538753,100000,1,1,4,1
R3089,58,28049.425736373472,100000,0,0,1,0
R3090,119,19026.540311072673,500000,0,0,1,1
R3091,632,27787.74307977782,200000,0,0,1,0
R3092,101,14053.270128378314,100000,1,0,1,0
R3093,366,15774.315809787815,500000,2,0,4,1
R3094,41,6875.113096636876,100000,1,0,2,1
R3095,223,22414.09116370047,100000,3,0,2,1
R3096,754,23252.51675854344,500000,0,0,4,0
R3097,21,31792.631585792293,500000,4,0,1,1
R3098,1,27911.400043558835,50000,0,0,4,1
R3099,113,17152.04443352567,50000,2,0,4,1
R3100,19,8218.20312665723,100000,1,1,1,0
R3101,275,24328.50402519974,500000,0,0,4,0
R3102,491,31107.53172414642,200000,1,0,4,1
R3103,113,27551.849738039433,200000,2,0,1,1
R3104,59,30844.775248572878,100000,1,0,2,0
R3105,113,17881.104688017575,50000,1,0,4,1
R3106,257,15333.810318243544,500000,2,0,3,0
R3107,1,12630.98647768201,500000,4,0,1,1
R3108,178,19441.035333864045,50000,1,0,3,1
R3109,190,19214.092040311807,500000,1,1,4,1
R3110,203,22066.776285391163,100000,0,0,2,1
R3111,55,18707.02542964492,500000,0,0,4,1
R3112,250,18663.722702732288,500000,1,1,1,1
R3113,19,12233.05947027856,50000,1,0,2,1
R3114,44,29416.19013551491,50000,1,0,4,1
R3115,419,20765.180622437114,200000,1,0,1,0
R3116,268,18255.56065714718,100000,1,0,3,0
R3117,2,12525.707467507953,50000,0,0,4,1
R3118,57,6680.868896089141,50000,0,0,3,0
R3119,48,33079.64192549344,50000,0,0,1,0
R3120,63,25546.387081318073,500000,0,1,1,1
R3121,56,3760.8215743003275,100000,1,0,3,0
R3122,12,27631.42300709657,100000,2,0,2,1
R3123,122,29224.81170233109,500000,1,0,4,0
R3124,263,21243.761223009296,500000,1,0,1,0
R3125,186,35981.10895751759,50000,0,0,2,0
R3126,223,22167.19642122883,200000,0,0,1,1
R3127,16,5831.764720508101,200000,1,0,1,1
R3128,605,23651.69001048321,100000,3,0,1,1
R3129,364,22448.973017127293,200000,0,0,3,1
R3130,327,13967.031512218451,50000,1,0,3,0
R3131,346,25735.58836877425,500000,1,0,1,1
R3132,539,3323.347338091382,100000,0,0,4,1
R3133,157,29905.668274427895,100000,0,0,2,0
R3134,44,11218.782963945474,500000,2,0,1,1
R3135,191,10150.538748829676,200000,0,0,2,0
R3136,271,18861.752276925232,100000,0,0,1,0
R3137,267,24329.729280436353,500000,2,0,2,0
R3138,147,21639.240635934297,500000,0,0,4,0
R3139,14,12573.408342276218,200000,0,0,2,1
R3140,92,14939.107088081115,200000,1,0,1,0
R3141,507,8669.576526225379,50000,2,1,4,1
R3142,175,17753.2009837013,200000,1,0,1,1
R3143,154,30750.212145109097,200000,1,0,1,1
R3144,62,19957.370623561237,500000,4,0,3,0
R3145,91,28594.14254759453,100000,2,0,2,0
R3146,451,34554.013377261916,500000,2,0,1,1
R3147,219,14119.81480963033,50000,0,0,4,0
R3148,309,18134.267469446353,500000,2,0,4,0
R3149,121,41711.92861062495,50000,1,1,4,1
R3150,198,34443.43411979945,200000,0,0,3,1
R3151,57,3275.954741876474,100000,2,0,1,1
R3152,244,23871.483160609067,100000,2,0,4,1
R3153,111,20005.599923396952,500000,4,0,3,1
R3154,116,28264.531108587624,100000,0,0,4,1
R3155,209,12550.212325149447,50000,0,1,3,0
R3156,550,11603.916279593279,50000,1,0,2,1
R3157,13,13239.292847063905,200000,0,0,1,1
R3158,348,14280.714538015673,500000,3,0,4,1
R3159,69,28153.241668090144,200000,1,0,3,0
R3160,117,8187.988268511199,100000,0,0,1,0
R3161,4,13773.86100040681,200000,0,0,2,1
R3162,71,2109.876094985586,100000,1,0,3,0
R3163,139,30071.17823412373,50000,1,0,4,1
R3164,11,32710.300994311405,500000,0,0,1,1
R3165,135,16729.265691362136,500000,3,0,2,1
R3166,523,17020.50635186777,200000,3,0,2,1
R3167,22,24532.219022828973,100000,0,0,3,1
R3168,289,34744.820073782554,50000,3,0,2,1
R3169,105,24086.10747563917,100000,3,0,4,1
R3170,212,13024.580575248854,200000,0,0,3,1
R3171,60,3811.774280135596,100000,2,0,2,1
R3172,34,8848.737373365124,50000,2,0,1,0
R3173,34,20732.19450312465,200000,2,0,4,0
R3174,14,13446.724767992057,50000,1,0,1,1
R3175,41,21949.677059907586,200000,2,0,2,1
R3176,218,14470.759837637659,500000,0,0,4,1
R3177,426,9418.535687055884,100000,2,1,1,1
R3178,336,8229.683685469288,50000,1,0,2,1
R3179,231,35623.5450937323,50000,1,0,4,1
R3180,23,28889.87749183643,100000,2,0,4,1
R3181,68,37305.17951827959,50000,1,0,4,0
R3182,74,25399.50900755103,50000,2,0,2,0
R3183,57,15700.08591385161,50000,0,0,2,0
R3184,144,33233.409224899384,500000,1,0,4,1
R3185,153,19669.31998638232,50000,0,0,4,0
R3186,88,22208.417702903524,500000,3,0,4,1
R3187,87,19571.75620924481,100000,3,0,2,1
R3188,352,1000.0,500000,1,0,3,1
R3189,311,36047.350122948534,50000,2,0,1,1
R3190,73,24910.039459577536,50000,3,1,1,1
R3191,490,23298.230608685102,50000,2,0,1,0
R3192,610,19382.239377294394,500000,1,0,3,1
R3193,79,21634.27820386131,200000,1,0,2,0
R3194,87,14027.210641537524,200000,1,0,4,0
R3195,140,26165.793523072713,100000,0,0,4,1
R3196,566,6929.016556008675,100000,1,0,3,1
R3197,418,21860.684324705468,100000,1,0,1,1
R3198,21,25615.734705711046,50000,1,0,2,1
R3199,99,18013.30866177097,200000,2,0,2,0
R3200,161,23708.677924710246,200000,1,0,2,0
R3201,139,10086.656077657497,100000,1,0,4,1
R3202,43,10341.732291040358,200000,0,0,1,0
R3203,391,22367.171210263932,100000,2,0,1,0
R3204,225,26785.496546210517,50000,1,0,3,1
R3205,363,1251.3434449828892,200000,0,0,1,0
R3206,391,25220.206351107667,50000,0,0,4,1
R3207,275,14567.984996236628,50000,0,0,4,0
R3208,115,18071.939126925874,200000,0,0,2,0
R3209,188,6604.820764349628,500000,1,0,2,1
R3210,34,11483.827598132919,100000,1,0,1,1
R3211,223,29661.253255303112,200000,3,0,2,1
R3212,39,20328.63373980213,50000,1,0,2,1
R3213,236,16172.215982904414,100000,1,0,3,0
R3214,52,18835.116473689654,50000,0,0,2,0
R3215,25,24892.11824664301,100000,1,0,2,1
R3216,36,24404.944961633377,200000,1,0,1,0
R3217,0,19249.72999603199,50000,2,0,1,1
R3218,253,30929.591108966684,100000,1,0,2,1
R3219,263,29704.62636906666,100000,0,0,3,1
R3220,144,24133.72029130396,200000,0,0,4,1
R3221,35,20546.117829100705,100000,0,0,4,1
R3222,17,26573.21095119539,100000,1,0,4,0
R3223,3,23142.674218011834,50000,1,0,3,1
R3224,36,30608.000718059477,200000,1,1,2,1
R3225,443,28995.613767383074,200000,1,0,4,0
R3226,55,9817.460985822714,50000,1,0,2,0
R3227,87,9140.368292582936,500000,0,0,2,0
R3228,22,12987.504555959236,50000,0,0,2,1
R3229,50,29761.38690066921,50000,1,0,4,1
R3230,146,4236.910032287544,500000,2,0,3,0
R3231,187,23947.573891079934,100000,2,0,3,1
R3232,56,23625.430910929615,200000,1,0,3,1
R3233,11,31626.48058686193,200000,3,0,3,1
R3234,99,21803.386906638876,500000,0,0,2,0
R3235,53,6567.906094160993,200000,0,0,4,0
R3236,49,10406.450393518771,500000,2,1,3,1
R3237,643,8180.044781021754,100000,0,0,3,1
R3238,191,14620.560336668597,500000,0,1,3,1
R3239,162,18170.98432576073,200000,0,0,1,0
R3240,107,8345.584737789432,200000,2,0,2,0
R3241,112,34706.619906522894,500000,1,0,3,1
R3242,155,6747.186280475589,200000,2,0,2,1
R3243,238,33461.03423862481,500000,0,0,2,0
R3244,242,31851.630314393406,200000,0,0,2,1
R3245,37,28983.025496890354,50000,0,0,1,1
R3246,138,13062.333925032495,100000,4,0,1,1
R3247,106,23424.508791769014,200000,0,1,3,0
R3248,408,7226.288664493821,200000,2,0,2,0
R3249,199,29109.070350337493,200000,1,0,1,1
R3250,152,19260.15218463731,500000,0,0,4,0
R3251,24,15906.797854133147,200000,1,0,4,1
R3252,186,7762.551533437307,500000,1,0,2,0
R3253,24,1000.0,200000,0,0,4,1
R3254,82,9614.59142964244,50000,0,0,3,0
R3255,30,31127.981956129064,50000,2,0,4,1
R3256,235,15971.66571525196,100000,1,0,4,1
R3257,46,18306.71142884953,500000,0,1,4,1
R3258,99,26555.54358288453,100000,1,1,2,1
R3259,452,38056.68878116265,200000,1,0,1,1
R3260,45,33250.04654945638,200000,0,0,4,1
R3261,141,10276.649961838119,50000,1,0,4,0
R3262,108,1000.0,100000,0,0,2,1
R3263,3,43596.14259100104,200000,1,0,3,1
R3264,314,42689.91611659453,200000,1,1,3,1
R3265,14,21884.535964292827,500000,2,0,1,0
R3266,128,7295.117544181783,200000,1,0,2,0
R3267,164,29632.265338939393,100000,0,0,1,0
R3268,198,18920.163139873897,50000,0,0,4,0
R3269,233,18870.188768933895,50000,0,0,1,0
R3270,58,28944.588431051292,200000,1,0,1,0
R3271,2,23343.747468732985,200000,1,0,4,1
R3272,257,8141.850889850548,200000,0,0,1,0
R3273,153,16752.58064918026,500000,0,0,1,1
R3274,361,26611.529286613466,200000,1,0,4,0
R3275,344,25102.522224050186,200000,0,0,4,1
R3276,370,22620.16574358476,500000,0,0,4,0
R3277,132,29334.229544758644,100000,1,0,1,1
R3278,81,16382.830121827354,500000,1,0,4,1
R3279,313,21786.69775219072,50000,0,0,2,0
R3280,120,1000.0,500000,2,0,1,1
R3281,40,15503.498061571861,500000,0,0,4,1
R3282,386,27639.029085756443,100000,0,0,1,0
R3283,428,16096.055328828574,100000,1,0,2,0
R3284,125,15337.72608282888,200000,2,0,4,1
R3285,15,9585.470482251814,500000,0,0,4,1
R3286,98,30033.658927291457,100000,3,0,3,0
R3287,325,25484.632735405707,50000,1,0,2,1
R3288,464,28254.14597823085,200000,0,0,2,0
R3289,45,2737.860380421105,500000,2,0,3,1
R3290,13,18395.49956734366,50000,2,0,2,1
R3291,419,17198.889922499937,100000,2,0,4,1
R3292,98,17194.282934014474,200000,1,1,3,1
R3293,156,13839.72456282044,50000,1,0,1,1
R3294,688,16538.957282199848,500000,0,0,4,1
R3295,13,28496.44782706652,50000,2,0,2,1
R3296,209,1000.0,200000,0,0,3,1
R3297,15,37772.94768030454,500000,1,0,1,1
R3298,94,24838.411250264617,500000,1,0,3,0
R3299,325,19576.68104339787,50000,1,0,4,0
R3300,113,29068.341463729263,200000,2,0,4,0
R3301,1174,5481.652548315649,500000,0,1,3,1
R3302,163,13352.99094848986,200000,0,0,3,0
R3303,77,18789.245676094462,100000,0,0,2,0
R3304,49,33655.60370432177,50000,1,0,4,0
R3305,86,19535.034188734422,200000,0,0,1,0
R3306,93,24500.546711851464,100000,2,0,3,0
R3307,14,14104.210040638722,100000,0,0,1,1
R3308,92,24868.42068967491,200000,3,0,3,1
R3309,124,36772.39592974457,200000,1,0,4,0
R3310,256,29955.26691674114,50000,1,0,3,0
R3311,213,19185.440122221207,50000,1,0,2,1
R3312,246,26754.908472654697,500000,0,0,1,0
R3313,1,25775.169546072117,50000,3,0,3,1
R3314,49,25065.876716972758,200000,1,0,4,1
R3315,216,31119.533608604088,500000,2,0,3,0
R3316,132,31044.777038374665,100000,0,0,1,1
R3317,1,18728.41403125116,100000,1,0,4,1
R3318,326,26418.790614777692,200000,0,0,3,1
R3319,296,16169.050788402063,500000,1,0,2,0
R3320,159,10769.276036844225,500000,1,0,2,1
R3321,13,17305.062442960138,50000,1,1,2,1
R3322,290,19237.218482604174,100000,2,1,4,1
R3323,175,3384.1901082200784,100000,0,0,3,1
R3324,304,28603.325594167203,50000,0,0,4,1
R3325,278,1000.0,100000,0,0,2,0
R3326,324,47148.16939486322,50000,0,0,4,1
R3327,145,35018.79133796319,100000,2,0,3,0
R3328,30,17389.912758276863,100000,0,0,2,1
R3329,222,20094.263605637734,100000,0,0,4,0
R3330,193,23029.718735872833,50000,2,0,1,1
R3331,271,14108.396120110581,100000,1,0,2,1
R3332,37,21926.191475869364,100000,0,0,1,1
R3333,43,18560.000222983388,500000,0,0,2,0
R3334,442,19057.27282769034,100000,1,0,3,1
R3335,277,21814.610634806388,200000,0,0,4,0
R3336,477,6864.722016460057,100000,0,0,1,0
R3337,284,20395.697241336482,100000,0,0,1,0
R3338,181,21634.477466174772,500000,1,1,4,0
R3339,212,21288.49621355914,500000,1,0,3,1
R3340,439,17841.692445638455,50000,0,0,1,0
R3341,172,31378.57775969372,50000,0,0,4,1
R3342,200,16463.474451184487,200000,0,0,1,0
R3343,34,22273.259068231902,500000,0,0,3,0
R3344,128,32972.975339255456,50000,0,0,1,0
R3345,252,19206.238599796878,50000,3,0,1,1
R3346,63,22144.632674675515,50000,1,0,3,0
R3347,45,19036.153636851028,500000,3,0,1,1
R3348,75,32373.69793563599,500000,0,0,4,0
R3349,55,17422.754384137046,200000,0,0,3,1
R3350,48,32833.545772882055,500000,0,0,1,1
R3351,110,18964.121053529354,500000,0,0,3,1
R3352,476,11405.402765519832,500000,0,1,2,1
R3353,141,26793.73170574121,200000,0,0,4,0
R3354,41,16953.32166244344,100000,1,0,1,0
R3355,16,26205.008990991628,100000,1,0,4,1
R3356,238,1000.0,50000,0,1,1,1
R3357,96,20052.052618949463,100000,1,0,2,1
R3358,345,15403.947012425197,100000,0,0,2,0
R3359,215,9367.41313468722,200000,1,1,4,1
R3360,318,14467.589981602006,200000,0,0,4,0
R3361,63,14262.968557073484,100000,1,0,3,0
R3362,235,19520.14205149419,100000,1,0,1,1
R3363,61,6326.735387150442,100000,0,0,1,1
R3364,559,23162.737802597137,50000,1,1,4,1
R3365,202,33662.14785205788,200000,1,0,3,1
R3366,78,22809.284969478264,100000,1,0,2,1
R3367,62,28089.88609229009,500000,2,0,1,0
R3368,42,30945.624546137955,100000,0,1,2,0
R3369,237,32364.895121841768,500000,3,0,3,1
R3370,49,38701.386928213054,50000,1,0,1,0
R3371,180,15007.980017240698,500000,1,0,3,1
R3372,61,12815.160148388835,200000,1,0,3,1
R3373,216,27834.656483247345,50000,1,0,1,0
R3374,337,27082.662196573998,50000,4,1,2,1
R3375,301,27756.752996156894,100000,0,0,2,0
R3376,286,38892.82454250252,50000,2,1,3,1
R3377,41,20113.69908798494,50000,1,0,4,0
R3378,18,24261.56559646185,500000,0,0,3,1
R3379,240,10196.117485165252,100000,2,0,2,0
R3380,91,41353.21123975958,200000,1,1,3,1
R3381,113,16634.55078790889,100000,0,0,3,0
R3382,6,16917.8407183917,200000,2,0,1,1
R3383,60,16532.501089917572,500000,3,0,3,1
R3384,6,13551.041413556623,50000,0,0,4,1
R3385,422,12705.629511523508,50000,0,0,4,1
R3386,55,14762.957171104748,100000,2,0,4,1
R3387,162,6342.040719490553,100000,1,0,4,0
R3388,7,12146.820797367618,100000,0,0,3,1
R3389,219,39489.63111447619,50000,1,0,4,0
R3390,78,27356.551436413687,50000,0,0,4,0
R3391,456,29259.04176727718,500000,1,0,1,1
R3392,438,31772.08787416915,200000,0,0,2,1
R3393,78,38341.34564362391,100000,2,0,1,0
R3394,462,2285.77448556156,50000,0,1,4,1
R3395,1112,7701.168847134593,200000,0,0,2,1
R3396,349,11962.763391053148,100000,1,0,1,0
R3397,372,15302.702035104023,100000,1,0,3,0
R3398,57,16994.306094147512,200000,1,0,2,0
R3399,171,15530.224471939593,200000,0,0,1,0
R3400,13,22193.08913132054,200000,3,1,1,1
R3401,19,20352.95390745216,50000,1,0,4,1
R3402,1361,12771.652048217504,500000,0,1,2,1
R3403,79,1000.0,100000,0,0,4,0
R3404,275,10071.312946213018,100000,1,0,2,0
R3405,328,14507.613466874247,200000,5,0,4,1
R3406,390,17529.205631922807,50000,0,0,2,1
R3407,1208,8703.325406894632,200000,2,0,2,1
R3408,55,15091.935335035798,50000,3,0,1,1
R3409,8,8690.126115144136,500000,1,0,4,1
R3410,105,18741.80648451667,100000,0,0,2,0
R3411,27,9269.086716373846,100000,2,0,2,1
R3412,4,11510.953436295355,50000,1,0,2,1
R3413,89,6913.15869010861,500000,2,0,3,0
R3414,306,18464.993044302162,500000,0,0,2,0
R3415,167,11335.522300476016,100000,1,0,3,0
R3416,75,29067.842666754295,100000,0,0,2,0
R3417,212,24058.50266692899,200000,1,0,2,1
R3418,52,19301.48131816357,50000,1,0,1,1
R3419,2,12025.145026562113,100000,1,0,1,1
R3420,289,23805.20305316303,500000,2,0,1,0
R3421,195,26907.00889348637,500000,1,0,1,1
R3422,287,21426.8841220163,100000,3,0,4,1
R3423,7,36037.0185546693,500000,0,0,2,1
R3424,362,24596.37318074816,50000,0,0,3,0
R3425,193,29136.07217568034,500000,0,1,2,1
R3426,165,21335.65415535978,500000,2,0,2,0
R3427,195,26756.644532569764,100000,0,0,2,0
R3428,399,12032.187673308246,50000,0,0,1,1
R3429,176,15416.016367872062,50000,0,0,2,1
R3430,173,23493.6355348238,200000,1,0,2,0
R3431,935,23420.994815573817,50000,3,0,4,1
R3432,282,25076.118229432475,200000,1,0,4,0
R3433,116,31003.928922787294,100000,0,0,3,0
R3434,245,5750.288281845878,500000,0,0,4,1
R3435,98,10255.474523897039,50000,3,0,1,1
R3436,51,22295.726410742533,200000,0,0,4,1
R3437,181,12756.363681965391,50000,4,0,3,1
R3438,526,53777.68241289362,100000,0,0,3,1
R3439,529,25157.19619170136,200000,0,0,4,0
R3440,83,19216.691510698427,200000,2,0,2,0
R3441,150,14845.307269161409,200000,2,0,3,1
R3442,47,15198.377168069555,100000,0,0,4,0
R3443,1086,20301.406613151772,200000,0,0,4,1
R3444,793,21119.81932621258,500000,0,0,4,0
R3445,209,15433.00855306487,100000,0,0,3,0
R3446,326,17268.477534800983,500000,0,0,2,0
R3447,251,33442.845752345966,500000,0,1,1,1
R3448,179,33845.04962651034,100000,2,0,4,1
R3449,10,22520.33979934877,50000,4,0,2,1
R3450,121,6587.402727632623,500000,2,0,1,1
R3451,224,25385.031566390433,100000,0,0,4,1
R3452,226,35542.82441611026,500000,1,0,3,1
R3453,93,33697.81101962378,200000,0,0,1,0
R3454,568,27344.25852809667,500000,1,0,2,1
R3455,36,34224.22955285822,500000,3,0,1,1
R3456,138,20533.84272479022,500000,1,0,2,0
R3457,234,26281.02969833705,200000,1,0,2,1
R3458,238,13192.244336748197,500000,1,0,2,1
R3459,209,22922.654561557123,100000,2,0,4,1
